ID,Nombre,Lat,Long
BNENDA1731,Baja California_Ensenada_Ejido Nuevo Rosarito,28.6347,-114.018
BNENDA1870,Baja California_Ensenada_Ejido Santa Rosa,32.0253,-116.744
BNENDA1896,Baja California_Ensenada_Ex-hacienda Sinaloa,30.9508,-116.005
BNENDA1946,Baja California_Ensenada_Ejido Valle Tranquilo,30.2925,-115.802
BNENDA2378,Baja California_Ensenada_Colonia Nueva Era,30.5067,-115.923
BNENDA2539,Baja California_Ensenada_Lucio Blanco (Granjas Agrícolas),31.9686,-116.655
BNENDA2658,Baja California_Ensenada_Rancho el Papalote (Hermanos Casta±eda),30.9694,-116.153
BNENDA2788,Baja California_Ensenada_Ingeniero Cuauhtémoc Cárdenas Solórzano,31.2847,-116.183
BNENDA2897,Baja California_Ensenada_La Mantequilla,31.4642,-116.299
BNENDA3261,Baja California_Ensenada_Ejido Profesor Graciano Sánchez,30.6256,-115.961
BNENDA3828,Baja California_Ensenada_Poblado Ejido Delicias,30.6825,-114.704
BNENDA3881,Baja California_Ensenada_Rancho los Pirules,31.5164,-116.646
BNENDA4493,Baja California_Ensenada_Campamento Bella Vista,30.9961,-116.248
BNENDA4503,Baja California_Ensenada_Centro Habitacional Luis Rodríguez,30.4047,-115.892
BNENDA4623,Baja California_Ensenada_El Carrizo,30.4311,-115.343
BNENDA4636,Baja California_Ensenada_Colonia las Flores,31.7836,-116.583
BNENDA4716,Baja California_Ensenada_Ampliación Valle del Sol,31.8903,-116.542
BNENDA4848,Baja California_Ensenada_Comunidad Indígena San José de la Zorra,32.1772,-116.685
BNMELI0001,Baja California_Mexicali_Mexicali,32.6633,-115.468
BNMELI0111,Baja California_Mexicali_Vicente Guerrero (Algodones),32.7153,-114.729
BNMELI0137,Baja California_Mexicali_Pob. Miguel Hidalgo(Col. Cinco Cerro Prieto),32.505,-115.34
BNMELI0151,Baja California_Mexicali_Ejido Cucapah Mestizo,32.2461,-115.281
BNMELI0152,Baja California_Mexicali_Ejido Cucapah Indígena,32.2933,-115.294
BNMELI0159,Baja California_Mexicali_Delta (Estacíon Delta),32.3536,-115.195
BNMELI0169,Baja California_Mexicali_Ejido Durango,32.2492,-115.252
BNMELI0185,Baja California_Mexicali_Guadalupe Victoria (Km. 43),32.2869,-115.102
BNMELI0189,Baja California_Mexicali_Ejido Vicente Guerrero,32.35,-115.067
BNMELI0192,Baja California_Mexicali_Ejido Hermosillo,32.5103,-114.923
BNMELI0201,Baja California_Mexicali_Islas Agrarias Grupo B,32.6019,-115.272
BNMELI0206,Baja California_Mexicali_Ejido Jiquilpan,32.5014,-115.063
BNMELI0211,Baja California_Mexicali_Ejido Lázaro Cárdenas (La Mosca),32.6058,-115.019
BNMELI0212,Baja California_Mexicali_Poblado Lázaro Cárdenas la 28 (La Veintiocho),32.3683,-115.061
BNMELI0225,Baja California_Mexicali_Michoacán de Ocampo,32.465,-115.308
BNMELI0227,Baja California_Mexicali_Ejido Sinaloa (Estación Kasey),32.5467,-115.27
BNMELI0229,Baja California_Mexicali_Islas Agrarias Grupo A,32.6111,-115.33
BNMELI0231,Baja California_Mexicali_Ciudad Morelos (Cuervos),32.6333,-114.848
BNMELI0237,Baja California_Mexicali_Nuevo León,32.4094,-115.188
BNMELI0270,Baja California_Mexicali_Ejido Quintana Roo,32.4675,-115.085
BNMELI0282,Baja California_Mexicali_Ejido Saltillo,32.4247,-115.124
BNMELI0284,Baja California_Mexicali_San Felipe,31.0275,-114.835
BNMELI0289,Baja California_Mexicali_Santa Isabel,32.6314,-115.576
BNMELI0291,Baja California_Mexicali_Ejido Sonora,32.3119,-115.246
BNMELI0305,Baja California_Mexicali_Colonia 5 de Mayo,32.6222,-114.819
BNMELI0456,Baja California_Mexicali_Benito Juárez (Ejido Tecolotes),32.5672,-114.993
BNMELI0459,Baja California_Mexicali_Poblado Paredones,32.605,-114.929
BNMELI0461,Baja California_Mexicali_Ciudad Coahuila (Km. 57),32.1956,-115.003
BNMELI0603,Baja California_Mexicali_Federico Martínez Manatou,32.1825,-115.669
BNMELI1119,Baja California_Mexicali_Comunidad Indígena Cucapah el Mayor,32.1275,-115.277
BNMELI1181,Baja California_Mexicali_Ejido Mezquital,32.4978,-114.889
BNMELI1195,Baja California_Mexicali_Ej. Doctor Alberto Oviedo Mota (El Indiviso),32.0239,-114.981
BNMELI1239,Baja California_Mexicali_Pob. Emiliano Zapata (Col. Progreso),32.5911,-115.613
BNMELI1369,Baja California_Mexicali_Colonia Miguel Alemán,32.4928,-114.815
BNMELI1416,Baja California_Mexicali_San Diego Beach,31.0947,-114.937
BNMELI1612,Baja California_Mexicali_Ejido Hechicera,32.5547,-115.123
BNMELI1634,Baja California_Mexicali_Carrancita (Colonia Venustiano Carranza),32.1672,-115.153
BNMELI3032,Baja California_Mexicali_Poblado Sombrerete,32.1667,-115.057
BNPLRO0001,Baja California_Playas de Rosarito_Playas de Rosarito,32.3422,-117.056
BNPLRO0084,Baja California_Playas de Rosarito_Playas la Misión,32.1264,-116.885
BNPLRO0086,Baja California_Playas de Rosarito_Popotla,32.2781,-117.03
BNPLRO0089,Baja California_Playas de Rosarito_Primo Tapia,32.2192,-116.917
BNPLRO0194,Baja California_Playas de Rosarito_Venustiano Carranza,32.165,-116.897
BNTETE0001,Baja California_Tecate_Tecate,32.5722,-116.64
BNTETE0065,Baja California_Tecate_Ejido Jacume,32.5911,-116.191
BNTETE0089,Baja California_Tecate_Paso del Águila,32.5353,-116.685
BNTETE0099,Baja California_Tecate_Rancho Ramos,32.3942,-116.634
BNTETE0107,Baja California_Tecate_Poblado la Rumorosa,32.5253,-116.054
BNTETE0131,Baja California_Tecate_El Testerazo,32.2956,-116.532
BNTETE0139,Baja California_Tecate_Valle de las Palmas,32.3711,-116.62
BNTETE0146,Baja California_Tecate_Ejido Mi Ranchito (Chula Vista),32.5355,-116.343
BNTETE0211,Baja California_Tecate_Hacienda Santa Verónica,32.4592,-116.359
BNTETE0340,Baja California_Tecate_Ejido Nueva Colonia Hindú,32.4864,-116.584
BNTETE0708,Baja California_Tecate_Rancho el Dieciséis,32.4256,-116.594
BNTETE0744,Baja California_Tecate_Rancho Neji Sección C,32.3906,-116.321
BNTETE0934,Baja California_Tecate_Ejido Encinal,32.5389,-116.412
BNTETE1569,Baja California_Tecate_CRREADAC,32.5092,-116.296
BNTETE1603,Baja California_Tecate_Hacienda Tecate,32.5619,-116.523
BNTINA0001,Baja California_Tijuana_Tijuana,32.5347,-117.044
BNTINA1615,Baja California_Tijuana_Fraccionamiento el Ni±o,32.5075,-116.792
BNTINA1691,Baja California_Tijuana_Ejido Carmen Serdán,32.2433,-116.583
BSCAOS0001,Baja California Sur_Los Cabos_San José del Cabo,23.0614,-109.708
BSCAOS0017,Baja California Sur_Los Cabos_El Álamo,23.1764,-109.655
BSCAOS0048,Baja California Sur_Los Cabos_Buenavista,23.6528,-109.688
BSCAOS0053,Baja California Sur_Los Cabos_Cabo Pulmo,23.4383,-109.429
BSCAOS0054,Baja California Sur_Los Cabos_Cabo San Lucas,22.8897,-109.916
BSCAOS0056,Baja California Sur_Los Cabos_Cadua±o,23.3325,-109.779
BSCAOS0061,Baja California Sur_Los Cabos_La Calabaza,23.3431,-109.636
BSCAOS0063,Baja California Sur_Los Cabos_La Candelaria,23.0739,-110.025
BSCAOS0097,Baja California Sur_Los Cabos_El Chinal,23.5494,-109.819
BSCAOS0120,Baja California Sur_Los Cabos_La Fortuna,23.1464,-109.507
BSCAOS0159,Baja California Sur_Los Cabos_Miraflores,23.3669,-109.774
BSCAOS0177,Baja California Sur_Los Cabos_Palo Escopeta,23.2197,-109.582
BSCAOS0203,Baja California Sur_Los Cabos_Los Pozos,23.0153,-109.959
BSCAOS0217,Baja California Sur_Los Cabos_La Ribera,23.5956,-109.585
BSCAOS0228,Baja California Sur_Los Cabos_San Agustín,23.5803,-109.742
BSCAOS0260,Baja California Sur_Los Cabos_San Miguelito,23.1917,-109.774
BSCAOS0280,Baja California Sur_Los Cabos_Santiago,23.4808,-109.716
BSCAOS0304,Baja California Sur_Los Cabos_Las Veredas,23.1503,-109.706
BSCAOS0386,Baja California Sur_Los Cabos_Santa Rita,23.3264,-109.697
BSCAOS0419,Baja California Sur_Los Cabos_La Palmilla de San Felipe,23.1056,-109.834
BSCAOS0501,Baja California Sur_Los Cabos_Costa Azul,23.0267,-109.717
BSCAOS0593,Baja California Sur_Los Cabos_El Campamento,23.5403,-109.677
BSCAOS0649,Baja California Sur_Los Cabos_El Corralito,23.0472,-109.783
BSCAOS0700,Baja California Sur_Los Cabos_Rancho Escondido del Salto,23.32,-109.689
BSCAOS0702,Baja California Sur_Los Cabos_La Abundancia,23.5083,-109.474
BSCAOS0878,Baja California Sur_Los Cabos_Santa Rita,23.1822,-109.743
BSCAOS0881,Baja California Sur_Los Cabos_Localidad sin Nombre,23.2881,-109.433
BSCODU0001,Baja California Sur_Comondú_Ciudad Constitución,25.0322,-111.67
BSCODU0003,Baja California Sur_Comondú_Puerto Adolfo López Mateos,25.1925,-112.112
BSCODU0027,Baja California Sur_Comondú_Puerto Magdalena,24.6342,-112.139
BSCODU0031,Baja California Sur_Comondú_Los Batequitos,25.1419,-111.356
BSCODU0035,Baja California Sur_Comondú_Benito Juárez,25.115,-111.825
BSCODU0044,Baja California Sur_Comondú_Cabo San Lázaro,24.7819,-112.262
BSCODU0045,Baja California Sur_Comondú_Cadejé,26.3778,-112.511
BSCODU0046,Baja California Sur_Comondú_La Calabaza,25.4278,-111.489
BSCODU0049,Baja California Sur_Comondú_Las Barrancas,25.9986,-112.199
BSCODU0112,Baja California Sur_Comondú_Francisco Villa,25.8053,-112.026
BSCODU0133,Baja California Sur_Comondú_Ciudad Insurgentes,25.2617,-111.774
BSCODU0137,Baja California Sur_Comondú_Jesús María,25.3333,-111.429
BSCODU0193,Baja California Sur_Comondú_Palo Bola,25.0708,-111.641
BSCODU0200,Baja California Sur_Comondú_Paso Hondo,26.3469,-112.172
BSCODU0224,Baja California Sur_Comondú_La Poza Grande,25.7611,-112.034
BSCODU0241,Baja California Sur_Comondú_Puerto Alcatraz,24.5042,-111.845
BSCODU0244,Baja California Sur_Comondú_La Purísima,26.1847,-112.075
BSCODU0245,Baja California Sur_Comondú_San Dionisio Quepo,25.4686,-111.283
BSCODU0280,Baja California Sur_Comondú_Puerto San Carlos,24.7881,-112.105
BSCODU0291,Baja California Sur_Comondú_San Isidro,26.2008,-112.048
BSCODU0294,Baja California Sur_Comondú_San José de Guajademí,26.3847,-112.165
BSCODU0295,Baja California Sur_Comondú_San José de la Noria,25.4053,-111.114
BSCODU0319,Baja California Sur_Comondú_San Miguel de Comondú,26.0364,-111.834
BSCODU0335,Baja California Sur_Comondú_Santo Domingo,25.4894,-111.92
BSCODU0379,Baja California Sur_Comondú_Villa Hidalgo,25.1469,-111.933
BSCODU0380,Baja California Sur_Comondú_Villa Morelos,24.9317,-111.629
BSCODU0387,Baja California Sur_Comondú_Villa Ignacio Zaragoza,25.3981,-111.844
BSCODU0390,Baja California Sur_Comondú_Ley Federal de Aguas No. 1,25.3364,-111.639
BSCODU0391,Baja California Sur_Comondú_Ley Federal de Aguas No. 2,25.2583,-111.628
BSCODU0393,Baja California Sur_Comondú_Ley Federal de Aguas No. 4,25.2036,-111.562
BSCODU0394,Baja California Sur_Comondú_Ley Federal de Aguas No. 5,25.0978,-111.53
BSCODU0397,Baja California Sur_Comondú_Josefa Ortiz de Domínguez,25.0011,-111.834
BSCODU0398,Baja California Sur_Comondú_Tepentú,25.0917,-111.322
BSCODU0587,Baja California Sur_Comondú_Palo Fierro,26.1689,-111.851
BSCODU0689,Baja California Sur_Comondú_San Venancio,25.8525,-111.887
BSCODU0700,Baja California Sur_Comondú_Santa Teresa,25.14,-111.565
BSCODU0751,Baja California Sur_Comondú_San Luis Gonzaga,24.9078,-111.29
BSCODU0761,Baja California Sur_Comondú_Las Higueritas,25.5789,-111.537
BSCODU0852,Baja California Sur_Comondú_Agua Escondida,26.3756,-111.802
BSCODU0911,Baja California Sur_Comondú_La Bocana de San Gregorio,26.0608,-112.286
BSCODU0948,Baja California Sur_Comondú_La Cerquita,26.1083,-111.836
BSCODU0974,Baja California Sur_Comondú_Las Cruces,25.4067,-111.793
BSCODU1137,Baja California Sur_Comondú_Las Milpas,26.1869,-111.958
BSCODU1171,Baja California Sur_Comondú_La Palmita,25.5878,-111.634
BSCODU1227,Baja California Sur_Comondú_Poza Honda,25.2961,-111.235
